0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
B63404,小学学参,9784053038777,賢くなる算数　入門編　シルバー,宮本　哲也　著　　　,学研マーケティ,20121201,620,2406,横浜店,20130517,20130512,3,3,429
B63404,小学学参,9784053038906,小学生の英単語　ＣＤつき　　　,　　　　　　　　　　,学研マーケティ,20130201,840,2406,横浜店,20130705,20130627,2,2,472
B63404,小学学参,9784053039323,早ね早おき朝５分ドリル　小１文,陰山　英男　監修　　,学研マーケティ,20130528,520,2406,横浜店,20130731,20130729,1,3,700
B63404,小学学参,9784091052353,徹底反復新社会プリント　歴史編,陰山　英男　著　　　,小学館　　　　,20061115,19208,2406,横浜店,20120926,20111228,9,2,959
B63404,小学学参,9784091053336,陰山メソッド徹底反復　ぶんすう,陰山　英男　著　　　,小学館　　　　,20120308,500,2406,横浜店,20130316,20121102,1,3,724
B63404,小学学参,9784091053381,２ケタ×１ケタの暗算プリント　,岩波　邦明　開発・著,小学館　　　　,20121005,500,2406,横浜店,20121005,20130214,2,3,1198
B63404,小学学参,9784091058010,徹底反復　読み書き計算プリント,陰山　英男　著　　　,小学館　　　　,20090214,500,2406,横浜店,20130405,20130328,31,3,3867
B63404,小学学参,9784091058034,徹底反復　読み書き計算プリント,陰山　英男　著　　　,小学館　　　　,20090214,500,2406,横浜店,20130508,20130501,18,2,2029
B63404,小学学参,9784091058041,徹底反復　読み書き計算プリント,陰山　英男　著　　　,小学館　　　　,20090214,500,2406,横浜店,20130920,20130915,22,2,1658
B63404,小学学参,9784091058065,徹底反復　読み書き計算プリント,陰山　英男　著　　　,小学館　　　　,20090214,500,2406,横浜店,20130724,20130722,8,2,1051
B63404,小学学参,9784098374915,ひらがなれんしゅうちょう　　　,高嶋　喩　著　　　　,小学館　　　　,20040401,800,2406,横浜店,20120907,20120810,112,2,3414
B63404,小学学参,9784098374922,かたかなれんしゅうちょう　　　,高嶋　喩　著　　　　,小学館　　　　,20041101,800,2406,横浜店,20120627,20120415,57,4,1670
B63404,小学学参,9784424243014,天才脳ドリル　仮説思考　初級　,山下　善徳　著　　　,増進堂受験研究,20121018,600,2406,横浜店,20121018,0,0,2,823
B63404,小学学参,9784424243021,天才脳ドリル　仮説思考　中級　,山下　善徳　著　　　,増進堂受験研究,20121001,700,2406,横浜店,20121018,0,0,2,347
B63404,小学学参,9784424243038,天才脳ドリル　仮説思考　上級　,　　　　　　　　　　,増進堂・受験研,,700,2406,横浜店,20121018,0,0,2,177
B63404,小学学参,9784424243045,天才脳ドリル　空間把握　初級　,山下　善徳　著　　　,増進堂受験研究,20121018,600,2406,横浜店,20130917,20130907,1,2,1183
B63404,小学学参,9784424243052,天才脳ドリル　空間把握　中級　,　　　　　　　　　　,増進堂・受験研,,700,2406,横浜店,20121018,0,0,2,435
B63404,小学学参,9784424243076,天才脳ドリル　数量感覚　初級　,山下　善徳　著　　　,増進堂受験研究,20130701,600,2406,横浜店,20130701,0,0,2,393
B63404,小学学参,9784424243083,天才脳ドリル　数量感覚　中級　,山下　善徳　著　　　,増進堂受験研究,20130601,700,2406,横浜店,20130701,0,0,2,165
B63404,小学学参,9784424245018,満点力ドリル　小１　漢字と計算,小学教育研究会,増進堂受験研究,20130601,500,2406,横浜店,20130626,0,0,2,471
B63404,小学学参,9784424245032,満点力ドリル　小３　漢字と計算,小学教育研究会,増進堂受験研究,20130601,500,2406,横浜店,20130626,0,0,2,532
B63404,小学学参,9784424246015,小学生の英語力ドリル　　　１　,,増進堂受験研究,20130619,750,2406,横浜店,20131009,20131003,1,2,683
B63404,小学学参,9784424246022,小学生の英語力ドリル　　　２　,,増進堂受験研究,20130619,750,2406,横浜店,20130619,0,0,2,422
B63404,小学学参,9784424622895,小学３年　漢字　５分間復習プリ,総合学習指導研究,増進堂受験研究,20100601,480,2406,横浜店,20131031,20131026,3,2,1151
B63404,小学学参,9784578210399,英単語　ＣＤ付　　　　　　　　,松崎　博　監修　　　,文英堂　　　　,20110501,950,2406,横浜店,20120309,20120304,1,2,591
B63404,小学学参,9784774317885,３年生のかけ算　　　　　　　　,,くもん出版　　,20110101,620,2406,横浜店,20120725,20120714,5,2,2166
B63404,小学学参,9784774318080,算数　２年生　　　　　　　　　,　　　　　　　　　　,くもん出版　　,20110101,700,2406,横浜店,20110509,20110501,1,2,2060
B63404,小学学参,9784774318097,算数　３年生　　　　　　　　　,,くもん出版　　,20110113,700,2406,横浜店,20120516,20120511,2,2,1536
B63404,小学学参,9784774318141,１年生のカタカナ　　　　　　　,　　　　　　　　　　,くもん出版　　,20110101,600,2406,横浜店,20120607,20120604,5,2,2253
B63404,小学学参,9784774318394,１年生のひら・カタのかきかた　,　　　　　　　　　　,くもん出版　　,20110101,600,2406,横浜店,20111116,20111113,2,2,2946
B63404,小学学参,9784774318417,２年生のかん字の書き方　　　　,,くもん出版　　,20110117,600,2406,横浜店,20120413,20120411,3,2,1835
B63404,小学学参,9784774318424,３年生の漢字の書き方　　　　　,,くもん出版　　,20110101,600,2406,横浜店,20120413,20120411,4,2,948
B63404,小学学参,9784774318431,こくご　１年生　　　　　　　　,　　　　　　　　　　,くもん出版　　,20110101,700,2406,横浜店,20120920,20120909,4,2,2089
B63404,小学学参,9784774318448,学力チェックテスト　国語２年生,　　　　　　　　　　,くもん出版　　,,700,2406,横浜店,20110509,20120520,2,2,1254
B63404,小学学参,9784774318981,小学３年生　くり上がりのあるか,,くもん出版　　,20101201,540,2406,横浜店,20130508,20130428,3,2,611
B63404,小学学参,9784774321462,小学２年生　文を書くきまり　　,,くもん出版　　,20130201,540,2406,横浜店,20130220,0,0,2,299
B63404,小学学参,9784774321479,小学２年生　かん字まずはこれだ,　　　　　　　　　　,くもん出版　　,20130201,540,2406,横浜店,20130220,0,0,2,624
B63404,小学学参,9784774321486,小学３年生　主語と述語　　　　,,くもん出版　　,20130201,540,2406,横浜店,20130220,0,0,2,292
B63404,小学学参,9784774321493,小学３年生　漢字まずはこれだけ,　　　　　　　　　　,くもん出版　　,20130201,540,2406,横浜店,20130220,0,0,2,528
B63404,小学学参,9784778037376,２ケタ×２ケタの暗算プリント　,岩波　邦明　開発・著,小学館　　　　,20111201,648,2406,横浜店,20120625,20120911,12,2,1646
B63404,小学学参,9784862900517,英語ワークブック　６年生用　Ｃ,石原　真弓　監修　　,日教販　　　　,20091111,1200,2406,横浜店,20100520,20100411,1,2,336
B63404,小学学参,9784862900609,英語で言えるかな　まちのなかの,石原　真弓　監修　　,日教販　　　　,20100401,1200,2406,横浜店,20100410,0,0,2,46
B63404,小学学参,9784883135769,新指導要領対応　初級算数習熟プ,桝谷　雄三　著　　　,清風堂書店　　,20091214,1429,2406,横浜店,20091211,0,0,2,407
B63404,小学学参,9784883135783,新指導要領対応　初級算数習熟プ,桝谷　雄三　著　　　,清風堂書店　　,20100101,1429,2406,横浜店,20110527,20110523,1,2,368
B63404,小学学参,9784883135981,中級　算数習熟プリント　小学１,　　　　　　　　　　,清風堂　　　　,,1429,2406,横浜店,20120104,20111221,1,2,231
B63404,小学学参,9784883137268,国語読解習熟プリント　小学１年,宮崎　彰嗣　著　　　,清風堂書店　　,20130501,1400,2406,横浜店,20130410,0,0,2,165
B63404,小学学参,9784883137282,国語読解習熟プリント　小学３年,馬場田　裕康　編　　,清風堂書店　　,20130409,1400,2406,横浜店,20130703,0,0,2,91
B63404,小学学参,9784883137299,国語読解習熟プリント　小学４年,馬場田　裕康　編　　,清風堂書店　　,20130409,1400,2406,横浜店,20130410,0,0,2,93
B63404,小学学参,9784883137305,国語読解習熟プリント　小学５年,馬場田　裕康　著　　,清風堂書店　　,20130409,1400,2406,横浜店,20130410,0,0,2,66
B63404,小学学参,9784883137312,国語読解習熟プリント　小学６年,宮崎　彰嗣　編　　　,清風堂書店　　,20130501,1400,2406,横浜店,20130410,0,0,2,58
B63404,小学学参,9784894286443,たし算・ひき算練習帳　　　　　,三木　俊一　著　　　,フォーラムエー,20100701,475,2406,横浜店,20130925,20130917,5,2,1176
B63404,小学学参,9784894287327,１００わり計算　小学３年生　　,陰山　英男　推薦　　,フォーラムエー,20121201,505,2406,横浜店,20131028,20131013,1,2,171
B63404,小学学参,9784894287334,１００わり計算　小学４年生　　,陰山　英男　推薦　　,フォーラムエー,20121201,505,2406,横浜店,20121128,0,0,2,131
B63404,小学学参,9784894287341,１００わり計算　小学５年生　　,陰山　英男　推薦　　,フォーラムエー,20121201,505,2406,横浜店,20121128,0,0,2,68
B63404,小学学参,9784894287365,学年別１００マス　小学１年生　,陰山　英男　推薦　　,フォーラムエー,20121201,505,2406,横浜店,20131002,20130722,3,2,817
B63404,小学学参,9784894287372,学年別１００マス　小学２年生　,陰山　英男　推薦　　,フォーラムエー,20121201,505,2406,横浜店,20121214,20121208,1,2,590
B63404,小学学参,9784894287396,学年別１００マス　小学４年生　,陰山　英男　推薦　　,フォーラムエー,20121201,505,2406,横浜店,20130620,20130616,1,2,367
B63404,小学学参,9784894287808,脳ベルドリル　ことば　初級　　,三木俊一,フォーラムエー,20130901,570,2406,横浜店,20130712,0,0,2,144
B63404,小学学参,9784894287822,脳ベルドリル　ことば　上級　　,三木俊一,フォーラムエー,20130901,570,2406,横浜店,20130712,0,0,2,63
B63404,小学学参,9784894287839,脳ベルドリル　数と形　初級　　,三木　俊一　著　　　,フォーラムエー,20131101,570,2406,横浜店,20131018,0,0,2,189
B63404,小学学参,9784894287846,脳ベルドリル　数と形　中級　　,三木　俊一　著　　　,フォーラムエー,20131101,570,2406,横浜店,20131018,0,0,2,165
B63404,小学学参,9784894287853,脳ベルドリル　数と形　上級　　,三木　俊一　著　　　,フォーラムエー,20131101,570,2406,横浜店,20131018,0,0,2,94
B63404,小学学参,9784901429719,はじめての英文～人称代名詞・三,安河内　哲也　著　　,Ｊリサーチ出版,20080724,800,2406,横浜店,20121017,20121001,9,2,779
B63404,小学学参,9784924425699,分野別シリーズ　　１０　行動　,中研　編　　　　　　,日本出版販売　,20050501,3204,2406,横浜店,20061018,0,0,2,0
B63404,中学学参,9784318023708,英習字練習帳　　　　　　　　　,　　　　　　　　　　,教学研究社　　,,380,2406,横浜店,20110916,20110829,3,2,842
B63405,児童,9784052035128,ディズニーのかみこうさく　英語,,学研マーケティ,20130301,550,2406,横浜店,20130313,0,0,2,221
B63405,児童,9784092534315,とっとこハム太郎でちゅ　おけい,　　　　　　　　　　,小学館　　　　,20110601,760,2406,横浜店,20130614,20130910,1,2,281
B63405,児童,9784344976153,大きな世界地図パズル　　　　　,正井　泰夫　監修　　,幻冬舎　　　　,,1300,2406,横浜店,20120530,20130518,1,3,214
B63405,小学学参,9784052025136,ＮＥＷ頭脳開発　３歳　かず　　,多湖　輝　監修　　　,学研マーケティ,20060201,660,2406,横浜店,20130926,20130730,21,4,8208
B63405,小学学参,9784052025167,ＮＥＷ頭脳開発　６歳　かず　　,多湖　輝　監修　　　,学研マーケティ,20060201,660,2406,横浜店,20130322,20130217,17,4,6019
B63405,小学学参,9784052025969,ＮＥＷ頭脳開発　２歳　できるか,多湖　輝　監修　　　,学研マーケティ,20060601,660,2406,横浜店,20130926,20130815,19,3,9222
B63405,小学学参,9784052026577,ＮＥＷ頭脳開発　３歳　めいろ　,多湖　輝　監修　　　,学研マーケティ,20060905,660,2406,横浜店,20131024,20130929,21,4,10172
B63405,小学学参,9784052030499,６歳　ちえのおけいこ　　　　　,多湖　輝　監修　　　,学研マーケティ,20090101,660,2406,横浜店,20130926,20130910,10,3,6766
B63405,小学学参,9784052033384,３歳　えいご　　　　　　　　　,多湖　輝　監修　　　,学研マーケティ,20110401,660,2406,横浜店,20131024,20130718,3,3,1010
